alka-seltzer plus,"cough/cold/flu combinations, solid formulations", 'nasal and sinus congestion'
alka-seltzer plus,"cough/cold/flu combinations, solid formulations", 'cough'
alka-seltzer plus,"cough/cold/flu combinations, solid formulations", 'runny nose'
alka-seltzer plus,"cough/cold/flu combinations, solid formulations", 'sneezing'
alka-seltzer plus,"cough/cold/flu combinations, solid formulations", 'sore throat'
alka-seltzer plus,"cough/cold/flu combinations, solid formulations", 'temporarily reduces fever'
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",'temporarily relieves these symptoms due to a cold or flu:
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",headache
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",minor aches and pains
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",cough
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sore throat
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",nasal congestion
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sinus congestion and pressure
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",runny nose
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sneezing'
alka-seltzer plus,"cough/cold/flu combinations, solid formulations", 'headache'
alka-seltzer plus,"cough/cold/flu combinations, solid formulations", 'minor aches and pains'
alka-seltzer plus,"cough/cold/flu combinations, solid formulations", 'cough'
alka-seltzer plus,"cough/cold/flu combinations, solid formulations", 'sore throat'
alka-seltzer plus,"cough/cold/flu combinations, solid formulations", 'nasal congestion'
alka-seltzer plus,"cough/cold/flu combinations, solid formulations", 'sinus congestion and pressure'
alka-seltzer plus,"cough/cold/flu combinations, solid formulations", 'runny nose'
alka-seltzer plus,"cough/cold/flu combinations, solid formulations", 'sneezing'
alka-seltzer plus,"cough/cold/flu combinations, solid formulations", 'temporarily reduces fever'
alka-seltzer plus,"cough/cold/flu combinations, solid formulations", 'temporarily relieves these symptoms due to hay fever or other upper respiratory allergies: runny nose
alka-seltzer plus,"cough/cold/flu combinations, solid formulations", sneezing
alka-seltzer plus,"cough/cold/flu combinations, solid formulations", itching of the nose or throat
alka-seltzer plus,"cough/cold/flu combinations, solid formulations", itchy
alka-seltzer plus,"cough/cold/flu combinations, solid formulations", watery eyes'
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",'temporarily relieves these symptoms due to a cold or flu:
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",headache
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",minor aches and pains
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",cough
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sore throat
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",nasal congestion
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sinus congestion and pressure
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",runny nose
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sneezing'
alka-seltzer plus,"cough/cold/flu combinations, solid formulations", 'headache'
alka-seltzer plus,"cough/cold/flu combinations, solid formulations", 'minor aches and pains'
alka-seltzer plus,"cough/cold/flu combinations, solid formulations", 'cough'
alka-seltzer plus,"cough/cold/flu combinations, solid formulations", 'sore throat'
alka-seltzer plus,"cough/cold/flu combinations, solid formulations", 'nasal congestion'
alka-seltzer plus,"cough/cold/flu combinations, solid formulations", 'sinus congestion and pressure'
alka-seltzer plus,"cough/cold/flu combinations, solid formulations", 'runny nose'
alka-seltzer plus,"cough/cold/flu combinations, solid formulations", 'sneezing'
alka-seltzer plus,"cough/cold/flu combinations, solid formulations", 'temporarily reduces fever'
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",'temporarily relieves these symptoms due to a cold or flu:
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",headache
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",minor aches and pains
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",cough
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sore throat
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",nasal congestion
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sinus congestion and pressure
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",runny nose
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sneezing'
alka-seltzer plus,"cough/cold/flu combinations, solid formulations", 'headache'
alka-seltzer plus,"cough/cold/flu combinations, solid formulations", 'minor aches and pains'
alka-seltzer plus,"cough/cold/flu combinations, solid formulations", 'cough'
alka-seltzer plus,"cough/cold/flu combinations, solid formulations", 'sore throat'
alka-seltzer plus,"cough/cold/flu combinations, solid formulations", 'nasal congestion'
alka-seltzer plus,"cough/cold/flu combinations, solid formulations", 'sinus congestion and pressure'
alka-seltzer plus,"cough/cold/flu combinations, solid formulations", 'runny nose'
alka-seltzer plus,"cough/cold/flu combinations, solid formulations", 'sneezing'
alka-seltzer plus,"cough/cold/flu combinations, solid formulations", 'temporarily reduces fever'
alka-seltzer plus,"cough/cold/flu combinations, solid formulations", 'temporarily relieves these symptoms due to hay fever or other upper respiratory allergies: runny nose
alka-seltzer plus,"cough/cold/flu combinations, solid formulations", sneezing
alka-seltzer plus,"cough/cold/flu combinations, solid formulations", itching of the nose or throat
alka-seltzer plus,"cough/cold/flu combinations, solid formulations", itchy
alka-seltzer plus,"cough/cold/flu combinations, solid formulations", watery eyes'
coricidin hbp,"cough/cold/flu combinations, solid formulations",'temporarily relieves cough due to minor throat and bronchial irritation as may occur with a cold'
coricidin hbp,"cough/cold/flu combinations, solid formulations", 'helps loosen phlegm (mucus) and thin bronchial secretions to make coughs more productive'
coricidin hbp,"cough/cold/flu combinations, solid formulations",'temporarily relieves
coricidin hbp,"cough/cold/flu combinations, solid formulations",minor aches and pains
coricidin hbp,"cough/cold/flu combinations, solid formulations",headache
coricidin hbp,"cough/cold/flu combinations, solid formulations",sneezing
coricidin hbp,"cough/cold/flu combinations, solid formulations",runny nose'
coricidin hbp,"cough/cold/flu combinations, solid formulations", 'minor aches and pains'
coricidin hbp,"cough/cold/flu combinations, solid formulations", 'headache'
coricidin hbp,"cough/cold/flu combinations, solid formulations", 'sneezing'
coricidin hbp,"cough/cold/flu combinations, solid formulations", 'runny nose'
coricidin hbp,"cough/cold/flu combinations, solid formulations", 'temporarily reduces fever'
coricidin hbp,"cough/cold/flu combinations, solid formulations",'temporarily relieves cough due to minor throat and bronchial irritation as may occur with a cold'
coricidin hbp,"cough/cold/flu combinations, solid formulations", 'temporarily relieves runny nose and sneezing due to the common cold'
coricidin hbp,"cough/cold/flu combinations, solid formulations",'temporarily relieves
coricidin hbp,"cough/cold/flu combinations, solid formulations",minor aches and pains
coricidin hbp,"cough/cold/flu combinations, solid formulations",headache
coricidin hbp,"cough/cold/flu combinations, solid formulations",cough
coricidin hbp,"cough/cold/flu combinations, solid formulations",runny nose
coricidin hbp,"cough/cold/flu combinations, solid formulations",sneezing'
coricidin hbp,"cough/cold/flu combinations, solid formulations", 'minor aches and pains'
coricidin hbp,"cough/cold/flu combinations, solid formulations", 'headache'
coricidin hbp,"cough/cold/flu combinations, solid formulations", 'cough'
coricidin hbp,"cough/cold/flu combinations, solid formulations", 'runny nose'
coricidin hbp,"cough/cold/flu combinations, solid formulations", 'sneezing'
coricidin hbp,"cough/cold/flu combinations, solid formulations", 'temporarily reduces fever'
coricidin hbp,"cough/cold/flu combinations, solid formulations",'temporarily relieves cough due to minor throat and bronchial irritation as may occur with a cold'
coricidin hbp,"cough/cold/flu combinations, solid formulations", 'helps loosen phlegm (mucus) and thin bronchial secretions to make coughs more productive'
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",'temporarily relieves these common cold/flu symptoms:
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",sinus congestion and pressure
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",nasal congestion
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",cough
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",sore throat
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",minor aches and pains
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",headache'
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations", 'sinus congestion and pressure'
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations", 'nasal congestion'
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations", 'cough'
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations", 'sore throat'
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations", 'minor aches and pains'
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations", 'headache'
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations", 'promotes nasal and sinus drainage'
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations", 'temporarily reduces fever'
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",'temporarily relieves these symptoms due to the common cold:
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",nasal congestion
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",headache
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",minor aches and pains
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",cough
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",sore throat'
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations", 'nasal congestion'
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations", 'headache'
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations", 'minor aches and pains'
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations", 'cough'
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations", 'sore throat'
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations", 'helps loosen phlegm (mucus) and thin bronchial secretions to drain bronchial tubes and make coughs more productive'
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations", 'temporarily reduces fever'
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",'temporarily relieves these symptoms associated with hay fever or other respiratory allergies
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations", and the common cold:
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",sinus congestion and pressure
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",headache
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",minor aches and pains
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",nasal congestion'
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations", 'sinus congestion and pressure'
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations", 'headache'
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations", 'minor aches and pains'
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations", 'nasal congestion'
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations", 'promotes sinus drainage'
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations", 'temporarily reduces fever'
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",'temporarily relieves these symptoms associated with hay fever or other respiratory allergies
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations", and the common cold:
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",sinus congestion and pressure
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",headache
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",minor aches and pains
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",nasal congestion'
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations", 'sinus congestion and pressure'
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations", 'headache'
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations", 'minor aches and pains'
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations", 'nasal congestion'
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations", 'helps loosen phlegm (mucus) and thin bronchial secretions to rid the bronchial passageways of bothersome mucus and make coughs more productive'
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations", 'temporarily reduces fever'
mucinex,"cough/cold/flu combinations, solid formulations",'helps loosen phlegm (mucus) and thin bronchial secretions to rid the bronchial passageways of bothersome mucus and make coughs more productive'
mucinex,"cough/cold/flu combinations, solid formulations", 'temporarily relieves:
mucinex,"cough/cold/flu combinations, solid formulations",cough due to minor throat and bronchial irritation as may occur with the common cold or inhaled irritants
mucinex,"cough/cold/flu combinations, solid formulations",the intensity of coughing
mucinex,"cough/cold/flu combinations, solid formulations",the impulse to cough to help you get to sleep'
mucinex,"cough/cold/flu combinations, solid formulations", 'cough due to minor throat and bronchial irritation as may occur with the common cold or inhaled irritants'
mucinex,"cough/cold/flu combinations, solid formulations", 'the intensity of coughing'
mucinex,"cough/cold/flu combinations, solid formulations", 'the impulse to cough to help you get to sleep'
mucinex,"cough/cold/flu combinations, solid formulations",'helps loosen phlegm (mucus) and thin bronchial secretions to rid the bronchial passageways of bothersome mucus and make coughs more productive'
mucinex,"cough/cold/flu combinations, solid formulations", 'temporarily relieves:
mucinex,"cough/cold/flu combinations, solid formulations",cough due to minor throat and bronchial irritation as may occur with the common cold or inhaled irritants
mucinex,"cough/cold/flu combinations, solid formulations",the intensity of coughing
mucinex,"cough/cold/flu combinations, solid formulations",the impulse to cough to help you get to sleep'
mucinex,"cough/cold/flu combinations, solid formulations", 'cough due to minor throat and bronchial irritation as may occur with the common cold or inhaled irritants'
mucinex,"cough/cold/flu combinations, solid formulations", 'the intensity of coughing'
mucinex,"cough/cold/flu combinations, solid formulations", 'the impulse to cough to help you get to sleep'
sudafed pe (phenylephrine),"decongestants, oral",'temporarily relieves these symptoms associated with hay fever or other respiratory allergies
sudafed pe (phenylephrine),"decongestants, oral", and the common cold:
sudafed pe (phenylephrine),"decongestants, oral",sinus congestion and pressure
sudafed pe (phenylephrine),"decongestants, oral",headache
sudafed pe (phenylephrine),"decongestants, oral",minor aches and pains
sudafed pe (phenylephrine),"decongestants, oral",nasal congestion'
sudafed pe (phenylephrine),"decongestants, oral", 'sinus congestion and pressure'
sudafed pe (phenylephrine),"decongestants, oral", 'headache'
sudafed pe (phenylephrine),"decongestants, oral", 'minor aches and pains'
sudafed pe (phenylephrine),"decongestants, oral", 'nasal congestion'
sudafed pe (phenylephrine),"decongestants, oral", 'promotes sinus drainage'
sudafed pe (phenylephrine),"decongestants, oral", 'temporarily reduces fever'
sudafed pe (phenylephrine),"decongestants, oral",'temporarily relieves these symptoms due to the common cold:
sudafed pe (phenylephrine),"decongestants, oral",nasal congestion
sudafed pe (phenylephrine),"decongestants, oral",headache
sudafed pe (phenylephrine),"decongestants, oral",minor aches and pains
sudafed pe (phenylephrine),"decongestants, oral",cough
sudafed pe (phenylephrine),"decongestants, oral",sore throat'
sudafed pe (phenylephrine),"decongestants, oral", 'nasal congestion'
sudafed pe (phenylephrine),"decongestants, oral", 'headache'
sudafed pe (phenylephrine),"decongestants, oral", 'minor aches and pains'
sudafed pe (phenylephrine),"decongestants, oral", 'cough'
sudafed pe (phenylephrine),"decongestants, oral", 'sore throat'
sudafed pe (phenylephrine),"decongestants, oral", 'helps loosen phlegm (mucus) and thin bronchial secretions to drain bronchial tubes and make coughs more productive'
sudafed pe (phenylephrine),"decongestants, oral", 'temporarily reduces fever'
sudafed pe (phenylephrine),"decongestants, oral",'temporarily relieves these common cold/flu symptoms:
sudafed pe (phenylephrine),"decongestants, oral",sinus congestion and pressure
sudafed pe (phenylephrine),"decongestants, oral",nasal congestion
sudafed pe (phenylephrine),"decongestants, oral",cough
sudafed pe (phenylephrine),"decongestants, oral",sore throat
sudafed pe (phenylephrine),"decongestants, oral",minor aches and pains
sudafed pe (phenylephrine),"decongestants, oral",headache'
sudafed pe (phenylephrine),"decongestants, oral", 'sinus congestion and pressure'
sudafed pe (phenylephrine),"decongestants, oral", 'nasal congestion'
sudafed pe (phenylephrine),"decongestants, oral", 'cough'
sudafed pe (phenylephrine),"decongestants, oral", 'sore throat'
sudafed pe (phenylephrine),"decongestants, oral", 'minor aches and pains'
sudafed pe (phenylephrine),"decongestants, oral", 'headache'
sudafed pe (phenylephrine),"decongestants, oral", 'promotes nasal and sinus drainage'
sudafed pe (phenylephrine),"decongestants, oral", 'temporarily reduces fever'
sudafed pe (phenylephrine),"decongestants, oral",'temporarily relieves these symptoms associated with hay fever or other respiratory allergies
sudafed pe (phenylephrine),"decongestants, oral", and the common cold:
sudafed pe (phenylephrine),"decongestants, oral",sinus congestion and pressure
sudafed pe (phenylephrine),"decongestants, oral",headache
sudafed pe (phenylephrine),"decongestants, oral",minor aches and pains
sudafed pe (phenylephrine),"decongestants, oral",nasal congestion'
sudafed pe (phenylephrine),"decongestants, oral", 'sinus congestion and pressure'
sudafed pe (phenylephrine),"decongestants, oral", 'headache'
sudafed pe (phenylephrine),"decongestants, oral", 'minor aches and pains'
sudafed pe (phenylephrine),"decongestants, oral", 'nasal congestion'
sudafed pe (phenylephrine),"decongestants, oral", 'helps loosen phlegm (mucus) and thin bronchial secretions to rid the bronchial passageways of bothersome mucus and make coughs more productive'
sudafed pe (phenylephrine),"decongestants, oral", 'temporarily reduces fever'
claritin-d,"decongestants, oral",'temporarily relieves these symptoms due to hay fever or other upper respiratory allergies:
claritin-d,"decongestants, oral",sneezing
claritin-d,"decongestants, oral",itchy
claritin-d,"decongestants, oral", watery eyes
claritin-d,"decongestants, oral",runny nose
claritin-d,"decongestants, oral",itching of the nose or throat'
claritin-d,"decongestants, oral", 'sneezing'
claritin-d,"decongestants, oral", 'itchy
claritin-d,"decongestants, oral", watery eyes'
claritin-d,"decongestants, oral", 'runny nose'
claritin-d,"decongestants, oral", 'itching of the nose or throat'
claritin-d,"decongestants, oral", 'temporarily relieves nasal congestion due to the common cold
claritin-d,"decongestants, oral", hay fever or other upper respiratory allergies'
claritin-d,"decongestants, oral", 'reduces swelling of nasal passages'
claritin-d,"decongestants, oral", 'temporarily relieves sinus congestion and pressure'
claritin-d,"decongestants, oral", 'temporarily restores freer breathing through the nose'
claritin-d,"decongestants, oral",'ttemporarily relieves these symptoms due to hay fever or other upper respiratory allergies:
claritin-d,"decongestants, oral",sneezing
claritin-d,"decongestants, oral",itchy
claritin-d,"decongestants, oral", watery eyes
claritin-d,"decongestants, oral",runny nose
claritin-d,"decongestants, oral",itching of the nose or throat'
claritin-d,"decongestants, oral", 'sneezing'
claritin-d,"decongestants, oral", 'itchy
claritin-d,"decongestants, oral", watery eyes'
claritin-d,"decongestants, oral", 'runny nose'
claritin-d,"decongestants, oral", 'itching of the nose or throat'
claritin-d,"decongestants, oral", 'temporarily relieves nasal congestion due to the common cold
claritin-d,"decongestants, oral", hay fever or other upper respiratory allergies'
claritin-d,"decongestants, oral", 'reduces swelling of nasal passages'
claritin-d,"decongestants, oral", 'temporarily relieves sinus congestion and pressure'
claritin-d,"decongestants, oral", 'temporarily restores freer breathing through the nose'
mucinex-d,"decongestants, oral",'helps loosen phlegm (mucus) and thin bronchial secretions to rid the bronchial passageways of bothersome mucus and make coughs more productive'
mucinex-d,"decongestants, oral", 'temporarily relieves nasal congestion due to:
mucinex-d,"decongestants, oral",common cold
mucinex-d,"decongestants, oral",hay fever
mucinex-d,"decongestants, oral",upper respiratory allergies'
mucinex-d,"decongestants, oral", 'common cold'
mucinex-d,"decongestants, oral", 'hay fever'
mucinex-d,"decongestants, oral", 'upper respiratory allergies'
mucinex-d,"decongestants, oral", 'temporarily restores freer breathing through the nose'
mucinex-d,"decongestants, oral", 'promotes nasal and/or sinus drainage'
mucinex-d,"decongestants, oral", 'temporarily relieves sinus congestion and pressure'
mucinex-d,"decongestants, oral",'helps loosen phlegm (mucus) and thin bronchial secretions to rid the bronchial passageways of bothersome mucus and make coughs more productive'
mucinex-d,"decongestants, oral", 'temporarily relieves nasal congestion due to:
mucinex-d,"decongestants, oral",common cold
mucinex-d,"decongestants, oral",hay fever
mucinex-d,"decongestants, oral",upper respiratory allergies'
mucinex-d,"decongestants, oral", 'common cold'
mucinex-d,"decongestants, oral", 'hay fever'
mucinex-d,"decongestants, oral", 'upper respiratory allergies'
mucinex-d,"decongestants, oral", 'temporarily restores freer breathing through the nose'
mucinex-d,"decongestants, oral", 'promotes nasal and/or sinus drainage'
mucinex-d,"decongestants, oral", 'temporarily relieves sinus congestion and pressure'
tylenol sinus,"decongestants, oral",'temporarily relieves these symptoms associated with hay fever or other respiratory allergies
tylenol sinus,"decongestants, oral", and the common cold:
tylenol sinus,"decongestants, oral",sinus congestion and pressure
tylenol sinus,"decongestants, oral",headache
tylenol sinus,"decongestants, oral",nasal congestion
tylenol sinus,"decongestants, oral",minor aches and pains'
tylenol sinus,"decongestants, oral", 'sinus congestion and pressure'
tylenol sinus,"decongestants, oral", 'headache'
tylenol sinus,"decongestants, oral", 'nasal congestion'
tylenol sinus,"decongestants, oral", 'minor aches and pains'
tylenol sinus,"decongestants, oral", 'helps loosen phlegm (mucus) and thin bronchial secretions to make coughs more productive'
tylenol sinus,"decongestants, oral", 'temporarily reduces fever'
tylenol sinus,"decongestants, oral",'temporarily relieves these symptoms associated with hay fever or other respiratory allergies
tylenol sinus,"decongestants, oral", and the common cold:
tylenol sinus,"decongestants, oral",headache
tylenol sinus,"decongestants, oral",sinus congestion and pressure
tylenol sinus,"decongestants, oral",nasal congestion
tylenol sinus,"decongestants, oral",minor aches and pains'
tylenol sinus,"decongestants, oral", 'headache'
tylenol sinus,"decongestants, oral", 'sinus congestion and pressure'
tylenol sinus,"decongestants, oral", 'nasal congestion'
tylenol sinus,"decongestants, oral", 'minor aches and pains'
tylenol sinus,"decongestants, oral", 'helps decongest sinus openings and passages'
tylenol sinus,"decongestants, oral", 'promotes sinus drainage'
tylenol sinus,"decongestants, oral", 'helps clear nasal passages'
tylenol sinus,"decongestants, oral", 'temporarily reduces fever'
sudafed (pseudoephedrine),"decongestants, oral",'temporarily relieves nasal congestion due to the common cold
sudafed (pseudoephedrine),"decongestants, oral", hay fever or other upper respiratory allergies'
sudafed (pseudoephedrine),"decongestants, oral", 'reduces swelling of nasal passages'
sudafed (pseudoephedrine),"decongestants, oral", 'relieves sinus pressure'
sudafed (pseudoephedrine),"decongestants, oral",'temporarily relieves sinus congestion and pressure'
sudafed (pseudoephedrine),"decongestants, oral", 'temporarily relieves nasal congestion due to the common cold
sudafed (pseudoephedrine),"decongestants, oral", hay fever or other upper respiratory allergies'
sudafed (pseudoephedrine),"decongestants, oral",'temporarily relieves nasal congestion due to the common cold
sudafed (pseudoephedrine),"decongestants, oral", hay fever or other upper respiratory allergies'
sudafed (pseudoephedrine),"decongestants, oral", 'temporarily relieves sinus congestion and pressure'
advil cold & sinus,sinus products,'headache'
advil cold & sinus,sinus products, 'fever'
advil cold & sinus,sinus products, 'sinus pressure'
advil cold & sinus,sinus products, 'nasal congestion'
advil cold & sinus,sinus products, 'minor body aches and pains'
advil cold & sinus,sinus products,'headache'
advil cold & sinus,sinus products, 'fever'
advil cold & sinus,sinus products, 'sinus pressure'
advil cold & sinus,sinus products, 'nasal congestion'
advil cold & sinus,sinus products, 'minor body aches and pains'
allegra-d,sinus products,'temporarily relieves these symptoms due to hay fever or other upper respiratory allergies:
allegra-d,sinus products,runny nose
allegra-d,sinus products,sneezing
allegra-d,sinus products,nasal congestion
allegra-d,sinus products,itchy
allegra-d,sinus products, watery eyes
allegra-d,sinus products,itching of the nose or throat'
allegra-d,sinus products, 'runny nose'
allegra-d,sinus products, 'sneezing'
allegra-d,sinus products, 'nasal congestion'
allegra-d,sinus products, 'itchy
allegra-d,sinus products, watery eyes'
allegra-d,sinus products, 'itching of the nose or throat'
allegra-d,sinus products, 'reduces swelling of nasal passages'
allegra-d,sinus products, 'temporarily relieves sinus congestion and pressure'
allegra-d,sinus products, 'temporarily restores freer breathing through the nose'
allegra-d,sinus products,'temporarily relieves these symptoms due to hay fever or other upper respiratory allergies:
allegra-d,sinus products,runny nose
allegra-d,sinus products,sneezing
allegra-d,sinus products,nasal congestion
allegra-d,sinus products,itchy
allegra-d,sinus products, watery eyes
allegra-d,sinus products,itching of the nose or throat'
allegra-d,sinus products, 'runny nose'
allegra-d,sinus products, 'sneezing'
allegra-d,sinus products, 'nasal congestion'
allegra-d,sinus products, 'itchy
allegra-d,sinus products, watery eyes'
allegra-d,sinus products, 'itching of the nose or throat'
allegra-d,sinus products, 'reduces swelling of nasal passages'
allegra-d,sinus products, 'temporarily relieves sinus congestion and pressure'
allegra-d,sinus products, 'temporarily restores freer breathing through the nose'
sudafed pe (phenylephrine),sinus products,'temporarily relieves these symptoms associated with hay fever or other respiratory allergies
sudafed pe (phenylephrine),sinus products, and the common cold:
sudafed pe (phenylephrine),sinus products,sinus congestion and pressure
sudafed pe (phenylephrine),sinus products,headache
sudafed pe (phenylephrine),sinus products,minor aches and pains
sudafed pe (phenylephrine),sinus products,nasal congestion'
sudafed pe (phenylephrine),sinus products, 'sinus congestion and pressure'
sudafed pe (phenylephrine),sinus products, 'headache'
sudafed pe (phenylephrine),sinus products, 'minor aches and pains'
sudafed pe (phenylephrine),sinus products, 'nasal congestion'
sudafed pe (phenylephrine),sinus products, 'helps loosen phlegm (mucus) and thin bronchial secretions to rid the bronchial passageways of bothersome mucus and make coughs more productive'
sudafed pe (phenylephrine),sinus products, 'temporarily reduces fever'
sudafed pe (phenylephrine),sinus products,'temporarily relieves these symptoms associated with hay fever or other respiratory allergies
sudafed pe (phenylephrine),sinus products, and the common cold:
sudafed pe (phenylephrine),sinus products,sinus congestion and pressure
sudafed pe (phenylephrine),sinus products,headache
sudafed pe (phenylephrine),sinus products,minor aches and pains
sudafed pe (phenylephrine),sinus products,nasal congestion'
sudafed pe (phenylephrine),sinus products, 'sinus congestion and pressure'
sudafed pe (phenylephrine),sinus products, 'headache'
sudafed pe (phenylephrine),sinus products, 'minor aches and pains'
sudafed pe (phenylephrine),sinus products, 'nasal congestion'
sudafed pe (phenylephrine),sinus products, 'promotes sinus drainage'
sudafed pe (phenylephrine),sinus products, 'temporarily reduces fever'
sudafed pe (phenylephrine),sinus products,'temporarily relieves these common cold/flu symptoms:
sudafed pe (phenylephrine),sinus products,sinus congestion and pressure
sudafed pe (phenylephrine),sinus products,nasal congestion
sudafed pe (phenylephrine),sinus products,cough
sudafed pe (phenylephrine),sinus products,sore throat
sudafed pe (phenylephrine),sinus products,minor aches and pains
sudafed pe (phenylephrine),sinus products,headache'
sudafed pe (phenylephrine),sinus products, 'sinus congestion and pressure'
sudafed pe (phenylephrine),sinus products, 'nasal congestion'
sudafed pe (phenylephrine),sinus products, 'cough'
sudafed pe (phenylephrine),sinus products, 'sore throat'
sudafed pe (phenylephrine),sinus products, 'minor aches and pains'
sudafed pe (phenylephrine),sinus products, 'headache'
sudafed pe (phenylephrine),sinus products, 'promotes nasal and sinus drainage'
sudafed pe (phenylephrine),sinus products, 'temporarily reduces fever'
sudafed pe (phenylephrine),sinus products,'temporarily relieves these symptoms due to the common cold:
sudafed pe (phenylephrine),sinus products,nasal congestion
sudafed pe (phenylephrine),sinus products,headache
sudafed pe (phenylephrine),sinus products,minor aches and pains
sudafed pe (phenylephrine),sinus products,cough
sudafed pe (phenylephrine),sinus products,sore throat'
sudafed pe (phenylephrine),sinus products, 'nasal congestion'
sudafed pe (phenylephrine),sinus products, 'headache'
sudafed pe (phenylephrine),sinus products, 'minor aches and pains'
sudafed pe (phenylephrine),sinus products, 'cough'
sudafed pe (phenylephrine),sinus products, 'sore throat'
sudafed pe (phenylephrine),sinus products, 'helps loosen phlegm (mucus) and thin bronchial secretions to drain bronchial tubes and make coughs more productive'
sudafed pe (phenylephrine),sinus products, 'temporarily reduces fever'
